In_0	In_1	In_2	In_3	In_4	In_5	
153759.49845949782	212263.9547465227	200332.41631853642	334466.6979328467	287262.40419944644	268691.1750122934	
143108.13856934695	205890.35848261198	234502.6791107966	204475.22788362592	194167.39215197088	188512.03310118432	
221119.15251094737	297405.0055563262	282710.9038115546	386331.11068005615	345509.5305021492	326343.776877237	
96264.18516007092	231008.81006021248	293121.597763743	272247.14737021166	233381.4348648151	258729.8976859405	
12696.673057195847	153528.23368696787	243484.5206536667	193651.60114837316	247862.27732394089	260393.48965023755	
712.0028731879798	3073.1504884949777	26677.451054288118	130778.40094014847	101195.19159981493	85412.10919582032	
10506.158786408638	113449.17914701681	156919.1230607411	161228.79163249405	188446.94055074282	166814.01215069278	
841.8831681642237	144639.61007261593	181036.56033236632	122648.09618500291	103975.03169753884	107492.91955444468	
37.15587267177931	129452.56321569333	76024.96981813599	66028.33912660608	59444.04500106527	58285.969475830025	
241745.46691776	328914.508301887	491358.3532238673	417698.1480093337	404007.4685984307	381646.0833753025	
1314.0448877191368	1502.5148199086148	7428.281366207051	32496.908435159006	38017.61473583429	168381.45070880148	
232710.09899562667	373228.89840956475	404972.09970022616	344387.5300360501	327240.8942623601	330024.24728900334	
226328.1262337803	311813.45784774347	302572.9694546726	283238.291421392	325858.9615454397	329340.7607804905	
23109.938530887048	28105.284256375373	173317.58038159262	134934.4003610069	114073.46851848463	101866.7317649511	
400.2827715615557	103845.9236056978	108619.78201762935	115123.47767312686	84235.33241344096	87198.33166724838	
22284.892380014146	83786.33704804973	82465.87923432598	144418.41397837154	112322.29447274694	95547.01404867093	
40104.436168181746	218263.34920512157	143893.122982604	266970.0312059697	216116.4469191999	193754.17991096378	
209226.95710266696	399378.27909969835	449926.97829799063	506336.4599692643	454243.07188385795	500226.84948166745	
44889.252193255874	218104.66077506889	187206.83722208446	215222.28484244677	169315.9644523188	198098.94723052718	
28164.36017407954	69488.99309925402	64192.45596243173	66522.85359616193	63212.043490112774	172935.36093692656	
32618.937562894964	54881.58545955625	183441.96830599208	221004.91109914507	168491.5167920199	235683.42185436684	
724.5355590782145	22341.533654129005	45635.55157995329	75928.54329098591	96242.53727167803	71145.94635388935	
3369.3888301269353	72535.2765167238	45264.32177995009	39461.18052745838	42249.3984866769	36381.104704128054	
22938.280567294267	46445.57704015291	85847.4991311591	111422.25264457379	84245.89562460216	112589.08143737074	
218638.6437481194	414274.12472713273	337571.2040617498	401326.1360407919	465485.32747296075	429131.1482533671	
3901.802169170126	23842.468970357633	62892.93350680989	115507.77741836027	84911.21223990907	74068.79400647903	
138962.75496859546	253781.06184727658	224547.8618066873	210597.73172762975	246794.50284420844	294160.9898051296	
73176.22925524833	142377.91568779785	122270.21862490097	133092.42607054496	119558.83964917545	119186.10015987526	
23677.603702230557	123423.73432994609	79877.35916529073	70637.8284766206	96674.48121534867	130523.6398446961	
189159.96681691203	298853.5662850437	333967.50493842096	298471.88547541527	403864.010997446	369620.4525110806	
38.59207946462898	908.6550976482661	162437.26716406003	156197.97772263997	121563.45913123978	127182.78922075652	
72268.76156890423	93916.32525878686	237811.75149224408	183143.80673583166	165970.56045791475	156063.8072333446	
90321.5212011951	184665.5812151997	150963.60299410424	242997.5070611171	201012.36488664174	185994.01190802426	
48.994950311502215	31012.056529435853	160785.6360056319	235529.65351150956	256443.2869548121	311795.682259926	
103214.07824101204	265689.9246464814	293124.3382768165	227296.35669070785	207823.40710966886	197129.16912207866	
2329.536562188939	28473.459442459105	78460.90810366285	184736.91419699605	135294.46431797143	121912.06383929618	
4520.675367808439	40878.85174847882	154730.24315567128	157952.6757113083	194249.05790927808	184519.17165472917	
43370.44561000954	59811.99669855072	231177.1502245025	256610.83156835157	327109.9154971613	268657.34252099023	
78837.1934399165	146081.5795976914	126306.82954844355	201306.12099375649	168202.03718797298	233295.66602905432	
62807.77666498979	83696.16013532368	104483.9686623072	95615.69030048134	87051.37745949939	132301.22000884128	
349.32973400409116	12757.291188968517	7244.712903768446	8615.377559398938	53812.3020592933	42378.70951808364	
37343.79451000744	237580.93265991536	196235.65486810237	158535.10257640498	138819.08209825054	164399.17053368327	
2319.2330193245925	103138.34886534353	175396.17009416615	139160.09872797565	110421.62870841242	113683.25920224731	
207494.48882994137	470141.1961159962	474755.17863880546	400109.9392412351	367452.5524595323	407368.1590127968	
1004.6763461346235	133821.34915740014	118007.32562210083	91832.31084780477	207624.93249318417	157631.89796618398	
5264.208268159897	16132.610690037913	27115.367577845675	44672.785683834896	180994.8343188891	137543.84485496226	
24960.039394072926	138226.77684420717	91413.51843053759	112773.82504014454	92482.56406109105	188937.80031361853	
60829.75136115284	116674.4855768755	92207.71404076098	199842.6720420822	281404.739593756	322306.25144853926	
236496.52710708007	329404.3639534353	393014.06357587455	347028.0008438361	332091.3807887424	320775.27253053855	
60607.08763339465	81181.53786851531	150637.54325757155	119001.2997800361	170525.05448774475	185172.2399305635	
91834.11886718994	239780.1526826639	187128.22535621855	259845.646502786	338818.22793713014	358837.1388372505	
160637.79526195888	344452.9884027648	364937.1567659438	437956.1399481408	454893.16036003013	424263.521029405	
151118.78539571012	274881.8941111098	280605.44808916334	285163.1163691791	259879.28760945113	235775.78725241084	
1726.611773122692	2576.736233064544	12849.501477857764	8449.617209878657	144176.17218552524	144695.96147684305	
151874.41333694354	248850.9736403532	218282.62280273638	359178.98864088726	323107.28833318147	308149.784579341	
33358.94994408672	43860.819961102934	101144.5305655116	78438.6777304691	67676.00251202748	136176.7939864486	
68026.47870269782	271087.87827802886	262822.2893669047	196219.0686212069	263941.0994237312	234859.95625030613	
90530.11972643873	118680.5747906766	169772.15376936967	177596.15986836737	184229.62541413045	255691.7887446536	
56121.03223715484	171833.38191705928	144006.06991782124	132999.58196581298	120811.84416196197	194341.0357313907	
22973.574207232068	117848.11515745235	76258.812177108	67076.50263355544	162428.5357117327	187401.40709919456	
200274.8110170901	382375.2821493633	454638.2000923767	383344.20810841845	338894.19344178226	435093.5028298783	
126609.41888891782	170872.2484597415	333347.31978717924	277450.0092618005	244064.113799334	326603.0696032505	
11619.621714828298	16130.10114250163	13691.692509860906	192388.86918093087	163709.6100333705	134631.7530365437	
27081.50817699651	71769.46024809964	56777.64873806048	181945.648920903	145004.8626731913	228348.83480540192	
62982.31369050593	123692.76809611026	126930.61198220402	112222.4521237814	224373.2240524034	188498.41682613708	
66719.86827426308	86513.2542443073	115367.12763666644	144829.42060654334	129177.34583693568	115852.36611567788	
101776.78566741903	145448.6114549307	299585.8315247803	234012.41044513808	294008.9207412229	257084.32901679014	
62.067731982838716	166522.68058598187	163401.83124489218	137134.08793349552	111660.15040563112	140545.72350633785	
101.28730897488951	165128.95484639987	149260.3403723732	127492.59652054938	112504.46569277765	138320.9870874601	
2424.350745203283	3355.386854984043	19345.417342937544	118949.25787188801	89173.22287054936	79549.23066234105	
113954.67717546539	346654.00246640266	344346.88547874417	272131.54957654246	247474.7145466778	329667.5243005065	
2230.8230765277935	113574.98105917069	78204.3893926158	62714.64842424861	142459.4260179444	219212.44238401187	
2100.0104921985494	128529.8007325893	75617.43131767397	125619.34182132754	222562.7878937286	213355.85383263245	
29473.215124660233	36266.735580901244	68029.68032204417	54402.27966006727	194118.83667703616	275073.92077251617	
142385.7040529846	198115.2179448991	239084.83315025092	260883.9757068236	249351.0448350981	219415.19113543458	
55639.352135928624	73576.63766095284	141521.07548548336	111332.91191761385	110684.5500911149	141921.20240300463	
8587.819602333477	31963.704366316706	49956.28884434809	35150.07593822865	80897.72264046673	89353.68524373167	
114892.77364745276	207333.22786036384	240448.17805315024	309646.6651338093	300701.3904382624	304535.08881984657	
80.97646868580114	3945.101878011582	19903.29989267977	127957.628745529	92922.7924811641	89939.08002310214	
103.0841279274765	302.6871574690806	25635.167342164466	17318.86348136292	14446.211424804871	12981.50243279097	
14824.024052892213	47926.69808450169	56555.605059902635	40945.88414574671	35550.418244752655	44907.308115994056	
70.35161718278418	136039.6796196269	80931.27640783292	68705.04813917167	89115.68476263387	75834.96639840308	
141749.72902840376	195844.77647031634	260659.4980878305	228853.02146435578	213132.69191631908	198446.6578763714	
4480.688095566856	60437.931389232544	164059.7423513526	106960.83209586875	139758.18044040023	116985.93350408469	
958.538649024896	180702.54694036767	115929.18738605066	130414.84954460473	176542.8968172286	215070.25798083103	
5783.325230417507	6812.058001077095	53174.633535904475	76946.39504545329	145581.2511314832	111080.01419124249	
30770.23803116704	165128.09819789178	160859.41485123205	121920.96938243725	106750.36816181055	155307.21841155426	
93580.06802288591	191007.80889291476	241163.01784019085	307622.0502289574	331435.3829378322	267613.116833757	
3384.1067530712035	9591.09743711073	72745.4145109956	47623.267627299174	100013.0177424632	89476.62879588838	
6848.869834410861	105648.55872022474	86889.99091861874	139157.5363598824	105025.88736536638	89110.52963298396	
134276.11067495943	367059.5283747555	334427.16594267276	287066.4774623866	262200.2904821405	281209.25624335225	
1755.4478525716786	41279.24463358473	36503.339065067055	25639.41246454435	81634.47971453983	63326.17442603662	
163.67925081826783	6190.932674681745	32965.01935833481	181766.3715250587	165491.18676629118	160688.8230524273	
19040.673676580966	31168.332910432393	143957.58026521656	103649.43073207382	89987.73358784153	81810.20869826575	
117934.44904188304	176057.868621735	291034.918912381	232592.23743681333	215653.9616931819	202478.42340769726	
168850.91208565704	325173.28852846916	280459.69530831295	272672.1335147511	247759.74027579365	271934.2333133593	
9411.221981384295	161066.31221586766	153036.2138533825	235755.75152868335	213376.90164463574	167715.79388287055	
55037.45544296114	74868.30129686241	232388.05691333773	175136.5058450981	154637.84929457188	249213.0937210864	
59047.410262707555	203220.42251506922	281684.71731989103	202455.10964600331	182757.3221934769	169609.50192134938	
63437.92252300005	127338.02131253437	273107.8630808451	203431.68344707336	203385.69369640836	237213.67474349207	
33874.44654312096	44035.55652583891	58548.218054462064	48508.37330491076	92257.78726954306	120222.89473282703	
191336.87229127384	372030.84013092873	324373.23829338147	292982.0911583199	291149.59827255213	272246.3097708561	
276.64624123616835	5368.600473433032	4329.024067706329	14496.52885886706	121797.5326466911	141841.34063338386	
28091.564653773534	80443.46306751319	56347.68724069685	52139.583806317656	106341.24276700316	95371.21837852326	
134556.58772276485	196833.50657082765	196625.9963009622	181517.81043303467	281519.5051829031	358818.4485391852	
1708.732268206256	50963.819688090894	29463.764156646845	48207.552177006684	37482.011504456925	33088.69841053194	
59094.21773733727	92254.22752578044	87040.65061582177	86412.54730535137	78877.73492344959	92710.24317060609	
78954.18711999686	133362.76580076796	195345.3110239506	151529.80619132193	142589.89801842443	133463.74523553063	
239781.92844246895	511906.3722528541	432537.20487018704	430092.8284772454	391310.6877796749	462430.3725206946	
21583.94593539365	58274.84931063819	69014.03151909135	167248.86885121063	231425.2415200356	201246.65645104818	
25129.644262209673	227806.32495486664	280512.7639848199	245582.1191288544	209072.25533556886	187361.46796004957	
107314.46633278245	197036.42878625178	249281.50235151176	226232.83556925162	215872.6558796296	193534.12744310763	
5074.864967678771	9935.350920766163	23137.963374717285	16297.071250321456	23965.618674632875	78324.86313211775	
113.18188225345602	155136.38528717784	156300.81240480443	213086.6024740829	233442.2642221087	189661.00221441992	
16632.950932864227	51346.60650556294	35079.8261043721	35355.82762908857	156588.9473858139	129293.9936358919	
596.4753749841981	172045.51542527333	249897.68560424328	301532.8260762046	333960.85900980403	362300.0934650762	
144526.22816042614	194660.2426498702	221160.40101184085	212408.35169481466	196323.66767448196	215855.74472569782	
1792.9547529017784	8676.339962190681	111573.60491130863	142412.7120693508	129985.68473569612	105799.83689268815	
